sha256,dup_type,path,class_name,source
b652ade0e4d199f00be754e4b5a1195a84941d6405a752bd61d9a5b025270e05,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_68.png,da,Tulu-Dtatset-V2
b652ade0e4d199f00be754e4b5a1195a84941d6405a752bd61d9a5b025270e05,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_68.png,da,tulu-dataset
220239734bb4714ad4bc5a6bcb2dfc7dd277ca5fed007e01e6d4c57eeec67a29,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_69.png,da,Tulu-Dtatset-V2
220239734bb4714ad4bc5a6bcb2dfc7dd277ca5fed007e01e6d4c57eeec67a29,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_69.png,da,tulu-dataset
06b607f53de3fd26d6809a77f885b1fdcb5c0438008db1afc23071956b68dfde,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_7.png,da,Tulu-Dtatset-V2
06b607f53de3fd26d6809a77f885b1fdcb5c0438008db1afc23071956b68dfde,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_7.png,da,tulu-dataset
de2f013571f4f2d262474f74ead0f785488a505169ad7f02891de9478bcc2bef,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_70.png,da,Tulu-Dtatset-V2
de2f013571f4f2d262474f74ead0f785488a505169ad7f02891de9478bcc2bef,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_70.png,da,tulu-dataset
e839b32a9d04ab25fffc42e40f57ef42eab0aecaefe48c70d72470cff72506e7,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_71.png,da,Tulu-Dtatset-V2
e839b32a9d04ab25fffc42e40f57ef42eab0aecaefe48c70d72470cff72506e7,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_71.png,da,tulu-dataset
7142364fb026c29d7f05e53c4a674798e9e51e9e57781b8c5676a8a54852f026,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_72.png,da,Tulu-Dtatset-V2
7142364fb026c29d7f05e53c4a674798e9e51e9e57781b8c5676a8a54852f026,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_72.png,da,tulu-dataset
dec9f26bf5a446532d51c438d861861976bab8f9ce9ff87b279b852878ed5f74,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_73.png,da,Tulu-Dtatset-V2
dec9f26bf5a446532d51c438d861861976bab8f9ce9ff87b279b852878ed5f74,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_73.png,da,tulu-dataset
1dafae585d93575143aa455421bb30cea83b596962253d1a860c566528275f30,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_74.png,da,Tulu-Dtatset-V2
1dafae585d93575143aa455421bb30cea83b596962253d1a860c566528275f30,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_74.png,da,tulu-dataset
6630d213eca4f0a98b3958f615c3d52ca2c655e8ce60a3e5ea09c72edaf76aea,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_75.png,da,Tulu-Dtatset-V2
6630d213eca4f0a98b3958f615c3d52ca2c655e8ce60a3e5ea09c72edaf76aea,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_75.png,da,tulu-dataset
b3520dac14555bf7fc22b982425d3734b240d0467129d6118a10cdf0be840e2e,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_76.png,da,Tulu-Dtatset-V2
b3520dac14555bf7fc22b982425d3734b240d0467129d6118a10cdf0be840e2e,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_76.png,da,tulu-dataset
84afde8636469fa13aa7524490201066475096e3e7ac89ac6f30023377562943,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_77.png,da,Tulu-Dtatset-V2
84afde8636469fa13aa7524490201066475096e3e7ac89ac6f30023377562943,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_77.png,da,tulu-dataset
b6b4447cb5109117a47361968ac92b51a7b6b701f8110beda55e1d8ef596f2d0,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_78.png,da,Tulu-Dtatset-V2
b6b4447cb5109117a47361968ac92b51a7b6b701f8110beda55e1d8ef596f2d0,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_78.png,da,tulu-dataset
2bbc70381ed3a9e2bdb5418136e465f6393a49b7419c1c4ce635157f066cf996,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_79.png,da,Tulu-Dtatset-V2
2bbc70381ed3a9e2bdb5418136e465f6393a49b7419c1c4ce635157f066cf996,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_79.png,da,tulu-dataset
9bd213bc3efdc48d02471972a12f13a541138ea765012dff9fd2fdf0870f07ab,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_8.png,da,Tulu-Dtatset-V2
9bd213bc3efdc48d02471972a12f13a541138ea765012dff9fd2fdf0870f07ab,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_8.png,da,tulu-dataset
3a0e700d2322927cf273ae514d60d4add03ab5b3fb71c0ed70c6cac3e7ac6a40,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_80.png,da,Tulu-Dtatset-V2
3a0e700d2322927cf273ae514d60d4add03ab5b3fb71c0ed70c6cac3e7ac6a40,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_80.png,da,tulu-dataset
3a05563b153b9fe623223d5a3a5bea524eefe1b4ff03aff500107b0bafa4eaa0,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_81.png,da,Tulu-Dtatset-V2
3a05563b153b9fe623223d5a3a5bea524eefe1b4ff03aff500107b0bafa4eaa0,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_81.png,da,tulu-dataset
1a48b266bbc3d98fe8f055fd38b812cc51f80a990051ddaf2110c2ee7cd9caad,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_82.png,da,Tulu-Dtatset-V2
1a48b266bbc3d98fe8f055fd38b812cc51f80a990051ddaf2110c2ee7cd9caad,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_82.png,da,tulu-dataset
a1537a1c68e03f457d2318265bad226216845317a2c22f3279fdb5e96a6a0284,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_83.png,da,Tulu-Dtatset-V2
a1537a1c68e03f457d2318265bad226216845317a2c22f3279fdb5e96a6a0284,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_83.png,da,tulu-dataset
fcedb2a345630df39bc2b8cf4a373541c2c235e75e0cf8468b6c146958ecfcc9,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_84.png,da,Tulu-Dtatset-V2
fcedb2a345630df39bc2b8cf4a373541c2c235e75e0cf8468b6c146958ecfcc9,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_84.png,da,tulu-dataset
20764da17c3b2ebf9649abf622107ec88e729415e296c416beeeab660e42be8a,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_85.png,da,Tulu-Dtatset-V2
20764da17c3b2ebf9649abf622107ec88e729415e296c416beeeab660e42be8a,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_85.png,da,tulu-dataset
69c6206347675cb0394ffe86c9d7c1cc08675c7a7e9473adc7e11cc2d4222e8e,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_86.png,da,Tulu-Dtatset-V2
69c6206347675cb0394ffe86c9d7c1cc08675c7a7e9473adc7e11cc2d4222e8e,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_86.png,da,tulu-dataset
a93e63f02abdc8d54a3b7e8be9cf7b3318dfac39254bf484b301bd01432cded1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_87.png,da,Tulu-Dtatset-V2
a93e63f02abdc8d54a3b7e8be9cf7b3318dfac39254bf484b301bd01432cded1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_87.png,da,tulu-dataset
9443be7d92283f193c24fdb503195da5b27b677d31fb164b5d86fa424aba35f0,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_88.png,da,Tulu-Dtatset-V2
9443be7d92283f193c24fdb503195da5b27b677d31fb164b5d86fa424aba35f0,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_88.png,da,tulu-dataset
3a0a3a954b9805fdca8d4702c50fb8adf7cb8177d1e31c2256b1aa66439c3b3c,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_89.png,da,Tulu-Dtatset-V2
3a0a3a954b9805fdca8d4702c50fb8adf7cb8177d1e31c2256b1aa66439c3b3c,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_89.png,da,tulu-dataset
567496177d8724ba3f6828971d165d0c2e829468e157ba4cc2d542d4646901ab,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_9.png,da,Tulu-Dtatset-V2
567496177d8724ba3f6828971d165d0c2e829468e157ba4cc2d542d4646901ab,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_9.png,da,tulu-dataset
aeb56e57f57e23fb9c1e4f4c6133aa6b4f92b3965d72e69fd788d7ed65a658e4,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_90.png,da,Tulu-Dtatset-V2
aeb56e57f57e23fb9c1e4f4c6133aa6b4f92b3965d72e69fd788d7ed65a658e4,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_90.png,da,tulu-dataset
e89f86abac0d016361422ced3f47ab00fd21a6d497e3cd0a19c667afce5ce5e1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_91.png,da,Tulu-Dtatset-V2
e89f86abac0d016361422ced3f47ab00fd21a6d497e3cd0a19c667afce5ce5e1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_91.png,da,tulu-dataset
4813b668e2388c209f67097cdbe813fc3a58852676cd8f716a56cf6dd7772bd0,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_92.png,da,Tulu-Dtatset-V2
4813b668e2388c209f67097cdbe813fc3a58852676cd8f716a56cf6dd7772bd0,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_92.png,da,tulu-dataset
68d3d611969bfc578a2879d523b9866c5006354d68086b45631ffdf67a191642,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_93.png,da,Tulu-Dtatset-V2
68d3d611969bfc578a2879d523b9866c5006354d68086b45631ffdf67a191642,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_93.png,da,tulu-dataset
c52b2a6392dc3966f92b856163dab1f4c32ef4959feaaf56090d8dbe80f11042,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_94.png,da,Tulu-Dtatset-V2
c52b2a6392dc3966f92b856163dab1f4c32ef4959feaaf56090d8dbe80f11042,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_94.png,da,tulu-dataset
bf595bff7a73e71ebae85d3e56c17e5b2e8db49886005a1b7423fe62e5dd9c64,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_95.png,da,Tulu-Dtatset-V2
bf595bff7a73e71ebae85d3e56c17e5b2e8db49886005a1b7423fe62e5dd9c64,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_95.png,da,tulu-dataset
b3e4dedb85ae21d09e28cb05da1f64bd1f87e24a76155cfcf19da8555ca9bd66,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_96.png,da,Tulu-Dtatset-V2
b3e4dedb85ae21d09e28cb05da1f64bd1f87e24a76155cfcf19da8555ca9bd66,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_96.png,da,tulu-dataset
63fe13c06ad01f12aac6d32ce4e85d71753a870492d7ceb4c5e78ef44e2dc2e1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_97.png,da,Tulu-Dtatset-V2
63fe13c06ad01f12aac6d32ce4e85d71753a870492d7ceb4c5e78ef44e2dc2e1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_97.png,da,tulu-dataset
30b727e9152d806a3744fab709e2b0090ad76e0a9e9799b1637ed017d633faf6,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_98.png,da,Tulu-Dtatset-V2
30b727e9152d806a3744fab709e2b0090ad76e0a9e9799b1637ed017d633faf6,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_98.png,da,tulu-dataset
e2371e7f49279c0a5c3d10f5846f8520a55aba1ad8d49b1842a34f6434d73e55,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/da/da_99.png,da,Tulu-Dtatset-V2
e2371e7f49279c0a5c3d10f5846f8520a55aba1ad8d49b1842a34f6434d73e55,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/da/da_99.png,da,tulu-dataset
c9e764b8921fa6eb8a0ed4b8781c391a0467e88907c3583cfb728dc1d9f01a1a,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_1.png,dda,Tulu-Dtatset-V2
c9e764b8921fa6eb8a0ed4b8781c391a0467e88907c3583cfb728dc1d9f01a1a,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_1.png,dda,tulu-dataset
52de58d8b943e2f10ea56d85dbf133642dbf23dc711a6fa6cd47203098ab979a,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_10.png,dda,Tulu-Dtatset-V2
52de58d8b943e2f10ea56d85dbf133642dbf23dc711a6fa6cd47203098ab979a,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_10.png,dda,tulu-dataset
a3cab9d241454420e1db4845fd83538c75470dba3decf609bbcd38278acd3e6b,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_100.png,dda,Tulu-Dtatset-V2
a3cab9d241454420e1db4845fd83538c75470dba3decf609bbcd38278acd3e6b,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_100.png,dda,tulu-dataset
f1dbb0b39ef9533bc8cadd1436fe3e6352207fc639d952971298f318d38ddb84,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_11.png,dda,Tulu-Dtatset-V2
f1dbb0b39ef9533bc8cadd1436fe3e6352207fc639d952971298f318d38ddb84,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_11.png,dda,tulu-dataset
7cb8094e0cbbe9d5a3812aff4740d6f403f8bb97d9f8f2f7877d2253400eefd8,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_12.png,dda,Tulu-Dtatset-V2
7cb8094e0cbbe9d5a3812aff4740d6f403f8bb97d9f8f2f7877d2253400eefd8,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_12.png,dda,tulu-dataset
c8ea408df52a47a6cd450a3775c7ce62f03d9e33b07d84b3f1c2697c26784f89,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_13.png,dda,Tulu-Dtatset-V2
c8ea408df52a47a6cd450a3775c7ce62f03d9e33b07d84b3f1c2697c26784f89,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_13.png,dda,tulu-dataset
c98ae976d47502266219bbecdca2200ef7b0474606301f0fc6a33c3b2329aa82,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_14.png,dda,Tulu-Dtatset-V2
c98ae976d47502266219bbecdca2200ef7b0474606301f0fc6a33c3b2329aa82,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_14.png,dda,tulu-dataset
10e8d611c3ae606d8d2bf01ccd3c2042bcffde10ccd558a2213be89c3111b3d4,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_15.png,dda,Tulu-Dtatset-V2
10e8d611c3ae606d8d2bf01ccd3c2042bcffde10ccd558a2213be89c3111b3d4,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_15.png,dda,tulu-dataset
fc84bb12026620daa24d0e6acf8864b85018951954d086ce96355afe691ad7aa,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_16.png,dda,Tulu-Dtatset-V2
fc84bb12026620daa24d0e6acf8864b85018951954d086ce96355afe691ad7aa,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_16.png,dda,tulu-dataset
c141e12e39b844e3b33cbdf37bfe81b0dc12fe69b2c25aa8e4ffd5ac601ec52e,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_17.png,dda,Tulu-Dtatset-V2
c141e12e39b844e3b33cbdf37bfe81b0dc12fe69b2c25aa8e4ffd5ac601ec52e,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_17.png,dda,tulu-dataset
6c84db493756b5af49658baedf5ee110ead777a69925477f8fd36df714badf14,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_18.png,dda,Tulu-Dtatset-V2
6c84db493756b5af49658baedf5ee110ead777a69925477f8fd36df714badf14,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_18.png,dda,tulu-dataset
7c2a411857b6840b7a2879b78fca173eaa88ade61e1490d660b3a4a3517c9a6f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_19.png,dda,Tulu-Dtatset-V2
7c2a411857b6840b7a2879b78fca173eaa88ade61e1490d660b3a4a3517c9a6f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_19.png,dda,tulu-dataset
9c26d9395916dfaecb834cb65384153855a6f2a70d2acdc3c524f4dfcab47edb,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_2.png,dda,Tulu-Dtatset-V2
9c26d9395916dfaecb834cb65384153855a6f2a70d2acdc3c524f4dfcab47edb,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_2.png,dda,tulu-dataset
81ee529bd9552b143e6397e118facb308f2b270b4c4a9988a297a85d6907c73c,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_20.png,dda,Tulu-Dtatset-V2
81ee529bd9552b143e6397e118facb308f2b270b4c4a9988a297a85d6907c73c,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_20.png,dda,tulu-dataset
2043ac27f0b20fae88438323a71290f82ccca4376bcca826037ccb3b148f25b2,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_21.png,dda,Tulu-Dtatset-V2
2043ac27f0b20fae88438323a71290f82ccca4376bcca826037ccb3b148f25b2,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_21.png,dda,tulu-dataset
fe70f4f93abf38ae462bff8dc41177833eddc037a233dbdd46308ecb5eff0ece,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_22.png,dda,Tulu-Dtatset-V2
fe70f4f93abf38ae462bff8dc41177833eddc037a233dbdd46308ecb5eff0ece,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_22.png,dda,tulu-dataset
60ea9f704f8c80093b9ae0adb6fb46a501891f2048617ac31f05ac4d2f26620b,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_23.png,dda,Tulu-Dtatset-V2
60ea9f704f8c80093b9ae0adb6fb46a501891f2048617ac31f05ac4d2f26620b,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_23.png,dda,tulu-dataset
58f1abc9c4de10bbaa7a09ebd4a79f1981485592c0c05142d9a4062f8a2d883f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_24.png,dda,Tulu-Dtatset-V2
58f1abc9c4de10bbaa7a09ebd4a79f1981485592c0c05142d9a4062f8a2d883f,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_24.png,dda,tulu-dataset
50584fc610fe64c2a0894e29ebc5e993d042c32f91b0e6904dd68d84a4f62447,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_25.png,dda,Tulu-Dtatset-V2
50584fc610fe64c2a0894e29ebc5e993d042c32f91b0e6904dd68d84a4f62447,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_25.png,dda,tulu-dataset
64c8a4517da23deb16c3c405342445578a1028f0bdbee99e7073e1a88788b6f2,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_26.png,dda,Tulu-Dtatset-V2
64c8a4517da23deb16c3c405342445578a1028f0bdbee99e7073e1a88788b6f2,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_26.png,dda,tulu-dataset
13f8905b368ec8d79209e86389c23b0a68f661db38c7074d189e476efe69c269,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_27.png,dda,Tulu-Dtatset-V2
13f8905b368ec8d79209e86389c23b0a68f661db38c7074d189e476efe69c269,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_27.png,dda,tulu-dataset
71c463a6e0814e9aa0220f42ba48a7f66f70e9c05b92a0160ef464aa776586de,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_28.png,dda,Tulu-Dtatset-V2
71c463a6e0814e9aa0220f42ba48a7f66f70e9c05b92a0160ef464aa776586de,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_28.png,dda,tulu-dataset
9b55224ddef9f2ec54d84855801e479a3cd4aba804d8aa513cd7c373528a41e1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_29.png,dda,Tulu-Dtatset-V2
9b55224ddef9f2ec54d84855801e479a3cd4aba804d8aa513cd7c373528a41e1,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_29.png,dda,tulu-dataset
5fcfc8bf318fe9b4950a9cb51c89ec6a852c1d4e21dcacab81d38756aa0a1ae0,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_3.png,dda,Tulu-Dtatset-V2
5fcfc8bf318fe9b4950a9cb51c89ec6a852c1d4e21dcacab81d38756aa0a1ae0,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_3.png,dda,tulu-dataset
e4b9cd69d79d2133f3eec21e39fce2de401d76cdea809f21e6fe444db461ac24,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_30.png,dda,Tulu-Dtatset-V2
e4b9cd69d79d2133f3eec21e39fce2de401d76cdea809f21e6fe444db461ac24,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_30.png,dda,tulu-dataset
2a06453863a8303c3638ab3840106446323c08d798234b8f2d298289a3401a19,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_31.png,dda,Tulu-Dtatset-V2
2a06453863a8303c3638ab3840106446323c08d798234b8f2d298289a3401a19,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_31.png,dda,tulu-dataset
3e130df17144a121936be70f68468248f4ba4331e96fa2e4997e90939fb14116,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_32.png,dda,Tulu-Dtatset-V2
3e130df17144a121936be70f68468248f4ba4331e96fa2e4997e90939fb14116,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_32.png,dda,tulu-dataset
7234264a72092e670f07ed9955cc0025fc5aeadfc5418c49529b64a380a9866c,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_33.png,dda,Tulu-Dtatset-V2
7234264a72092e670f07ed9955cc0025fc5aeadfc5418c49529b64a380a9866c,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_33.png,dda,tulu-dataset
aad9c7eee30f06f447afa243527cad9fc067ec5702a440eb9454cd0e39e221c9,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_34.png,dda,Tulu-Dtatset-V2
aad9c7eee30f06f447afa243527cad9fc067ec5702a440eb9454cd0e39e221c9,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/tulu-dataset/dda/dda_34.png,dda,tulu-dataset
572e2ad77003752ac06035bc7675e2892cf676002e9d036fdd14f98fc0b2a9ac,cross-dataset,/home/manvith/Desktop/Projects/Tulu Dataset/Tulu-Dtatset-V2/dda/dda_35.png,dda,Tulu-Dtatset-V2
